"","capital","capitalLabel","coordinate_location","capital_of","capital_ofLabel","country","countryLabel"
"16","http://www.wikidata.org/entity/Q216","Vilnius","Point(25.283333333 54.683333333)","http://www.wikidata.org/entity/Q80211","Lithuanian Soviet Socialist Republic","http://www.wikidata.org/entity/Q37","Lithuania"
"17","http://www.wikidata.org/entity/Q216","Vilnius","Point(25.283333333 54.683333333)","http://www.wikidata.org/entity/Q118903","Vilnius District Municipality","http://www.wikidata.org/entity/Q37","Lithuania"
"18","http://www.wikidata.org/entity/Q216","Vilnius","Point(25.283333333 54.683333333)","http://www.wikidata.org/entity/Q149239","Vilensky Uyezd","http://www.wikidata.org/entity/Q37","Lithuania"
"19","http://www.wikidata.org/entity/Q216","Vilnius","Point(25.283333333 54.683333333)","http://www.wikidata.org/entity/Q172107","Polish–Lithuanian Commonwealth","http://www.wikidata.org/entity/Q37","Lithuania"
"20","http://www.wikidata.org/entity/Q216","Vilnius","Point(25.283333333 54.683333333)","http://www.wikidata.org/entity/Q173761","Lithuanian Soviet Socialist Republic","http://www.wikidata.org/entity/Q37","Lithuania"
"21","http://www.wikidata.org/entity/Q216","Vilnius","Point(25.283333333 54.683333333)","http://www.wikidata.org/entity/Q188061","Vilnius County","http://www.wikidata.org/entity/Q37","Lithuania"
"22","http://www.wikidata.org/entity/Q216","Vilnius","Point(25.283333333 54.683333333)","http://www.wikidata.org/entity/Q279583","Vilna Governorate","http://www.wikidata.org/entity/Q37","Lithuania"
"23","http://www.wikidata.org/entity/Q216","Vilnius","Point(25.283333333 54.683333333)","http://www.wikidata.org/entity/Q523380","Republic of Central Lithuania","http://www.wikidata.org/entity/Q37","Lithuania"
"24","http://www.wikidata.org/entity/Q216","Vilnius","Point(25.283333333 54.683333333)","http://www.wikidata.org/entity/Q923117","Vilnius City Municipality","http://www.wikidata.org/entity/Q37","Lithuania"
"25","http://www.wikidata.org/entity/Q216","Vilnius","Point(25.283333333 54.683333333)","http://www.wikidata.org/entity/Q1390950","Lithuania Governorate","http://www.wikidata.org/entity/Q37","Lithuania"
"26","http://www.wikidata.org/entity/Q216","Vilnius","Point(25.283333333 54.683333333)","http://www.wikidata.org/entity/Q1972183","Vilna Governorate-General","http://www.wikidata.org/entity/Q37","Lithuania"
"27","http://www.wikidata.org/entity/Q216","Vilnius","Point(25.283333333 54.683333333)","http://www.wikidata.org/entity/Q2347932","Vilnius Voivodeship","http://www.wikidata.org/entity/Q37","Lithuania"
"28","http://www.wikidata.org/entity/Q216","Vilnius","Point(25.283333333 54.683333333)","http://www.wikidata.org/entity/Q6479906","Vilnius County","http://www.wikidata.org/entity/Q37","Lithuania"
"29","http://www.wikidata.org/entity/Q216","Vilnius","Point(25.283333333 54.683333333)","http://www.wikidata.org/entity/Q19548388","Principality of Vilnius","http://www.wikidata.org/entity/Q37","Lithuania"
"30","http://www.wikidata.org/entity/Q239","City of Brussels","Point(4.351666666 50.846666666)","http://www.wikidata.org/entity/Q31","Belgium","http://www.wikidata.org/entity/Q31","Belgium"
"31","http://www.wikidata.org/entity/Q239","City of Brussels","Point(4.351666666 50.846666666)","http://www.wikidata.org/entity/Q234","Flanders","http://www.wikidata.org/entity/Q31","Belgium"
"32","http://www.wikidata.org/entity/Q239","City of Brussels","Point(4.351666666 50.846666666)","http://www.wikidata.org/entity/Q240","Brussels","http://www.wikidata.org/entity/Q31","Belgium"
"33","http://www.wikidata.org/entity/Q239","City of Brussels","Point(4.351666666 50.846666666)","http://www.wikidata.org/entity/Q458","European Union","http://www.wikidata.org/entity/Q31","Belgium"
"34","http://www.wikidata.org/entity/Q239","City of Brussels","Point(4.351666666 50.846666666)","http://www.wikidata.org/entity/Q9331","Flemish Community","http://www.wikidata.org/entity/Q31","Belgium"
"35","http://www.wikidata.org/entity/Q239","City of Brussels","Point(4.351666666 50.846666666)","http://www.wikidata.org/entity/Q89959","French Community of Belgium","http://www.wikidata.org/entity/Q31","Belgium"
"36","http://www.wikidata.org/entity/Q269","Tashkent","Point(69.266666666 41.3)","http://www.wikidata.org/entity/Q265","Uzbekistan","http://www.wikidata.org/entity/Q265","Uzbekistan"
"37","http://www.wikidata.org/entity/Q269","Tashkent","Point(69.266666666 41.3)","http://www.wikidata.org/entity/Q487585","Tashkent Region","http://www.wikidata.org/entity/Q265","Uzbekistan"
"38","http://www.wikidata.org/entity/Q270","Warsaw","Point(21.033333333 52.216666666)","http://www.wikidata.org/entity/Q36","Poland","http://www.wikidata.org/entity/Q36","Poland"
"39","http://www.wikidata.org/entity/Q384","Skopje","Point(21.433333333 41.983333333)","http://www.wikidata.org/entity/Q221","North Macedonia","http://www.wikidata.org/entity/Q221","North Macedonia"
"40","http://www.wikidata.org/entity/Q406","Istanbul","Point(28.960277777 41.01)","http://www.wikidata.org/entity/Q12560","Ottoman Empire","http://www.wikidata.org/entity/Q43","Turkey"
"41","http://www.wikidata.org/entity/Q406","Istanbul","Point(28.960277777 41.01)","http://www.wikidata.org/entity/Q534799","Istanbul Province","http://www.wikidata.org/entity/Q43","Turkey"
"42","http://www.wikidata.org/entity/Q437","Ljubljana","Point(14.516666666 46.05)","http://www.wikidata.org/entity/Q215","Slovenia","http://www.wikidata.org/entity/Q215","Slovenia"
"43","http://www.wikidata.org/entity/Q472","Sofia","Point(23.32415 42.69751)","http://www.wikidata.org/entity/Q219","Bulgaria","http://www.wikidata.org/entity/Q219","Bulgaria"
"44","http://www.wikidata.org/entity/Q472","Sofia","Point(23.32415 42.69751)","http://www.wikidata.org/entity/Q121932","People's Republic of Bulgaria","http://www.wikidata.org/entity/Q219","Bulgaria"
"45","http://www.wikidata.org/entity/Q472","Sofia","Point(23.32415 42.69751)","http://www.wikidata.org/entity/Q147909","Kingdom of Bulgaria","http://www.wikidata.org/entity/Q219","Bulgaria"
"46","http://www.wikidata.org/entity/Q472","Sofia","Point(23.32415 42.69751)","http://www.wikidata.org/entity/Q202904","Sofia Province","http://www.wikidata.org/entity/Q219","Bulgaria"
"47","http://www.wikidata.org/entity/Q472","Sofia","Point(23.32415 42.69751)","http://www.wikidata.org/entity/Q815731","Principality of Bulgaria","http://www.wikidata.org/entity/Q219","Bulgaria"
"48","http://www.wikidata.org/entity/Q472","Sofia","Point(23.32415 42.69751)","http://www.wikidata.org/entity/Q1585725","Sofia City Province","http://www.wikidata.org/entity/Q219","Bulgaria"
"49","http://www.wikidata.org/entity/Q472","Sofia","Point(23.32415 42.69751)","http://www.wikidata.org/entity/Q4442915","Sofia Capital Municipality","http://www.wikidata.org/entity/Q219","Bulgaria"
"50","http://www.wikidata.org/entity/Q585","Oslo","Point(10.752777777 59.911111111)","http://www.wikidata.org/entity/Q20","Norway","http://www.wikidata.org/entity/Q20","Norway"
"51","http://www.wikidata.org/entity/Q585","Oslo","Point(10.752777777 59.911111111)","http://www.wikidata.org/entity/Q50615","Akershus","http://www.wikidata.org/entity/Q20","Norway"
"52","http://www.wikidata.org/entity/Q585","Oslo","Point(10.752777777 59.911111111)","http://www.wikidata.org/entity/Q2616953","Quisling regime","http://www.wikidata.org/entity/Q20","Norway"
"53","http://www.wikidata.org/entity/Q585","Oslo","Point(10.752777777 59.911111111)","http://www.wikidata.org/entity/Q5245991","Oslo Municipality","http://www.wikidata.org/entity/Q20","Norway"
"54","http://www.wikidata.org/entity/Q597","Lisbon","Point(-9.1604 38.7452)","http://www.wikidata.org/entity/Q45","Portugal","http://www.wikidata.org/entity/Q45","Portugal"
"55","http://www.wikidata.org/entity/Q597","Lisbon","Point(-9.1604 38.7452)","http://www.wikidata.org/entity/Q207199","Lisbon","http://www.wikidata.org/entity/Q45","Portugal"
"56","http://www.wikidata.org/entity/Q617","Padua","Point(11.877777777 45.406388888)","http://www.wikidata.org/entity/Q16226","Province of Padua","http://www.wikidata.org/entity/Q38","Italy"
"57","http://www.wikidata.org/entity/Q641","Venice","Point(12.331944444 45.439722222)","http://www.wikidata.org/entity/Q1243","Veneto","http://www.wikidata.org/entity/Q38","Italy"
"58","http://www.wikidata.org/entity/Q641","Venice","Point(12.331944444 45.439722222)","http://www.wikidata.org/entity/Q4948","Republic of Venice","http://www.wikidata.org/entity/Q38","Italy"
"59","http://www.wikidata.org/entity/Q641","Venice","Point(12.331944444 45.439722222)","http://www.wikidata.org/entity/Q16310","Province of Venice","http://www.wikidata.org/entity/Q38","Italy"
"60","http://www.wikidata.org/entity/Q641","Venice","Point(12.331944444 45.439722222)","http://www.wikidata.org/entity/Q209857","Kingdom of Lombardy–Venetia","http://www.wikidata.org/entity/Q38","Italy"
"61","http://www.wikidata.org/entity/Q641","Venice","Point(12.331944444 45.439722222)","http://www.wikidata.org/entity/Q2037576","Republic of San Marco","http://www.wikidata.org/entity/Q38","Italy"
"62","http://www.wikidata.org/entity/Q641","Venice","Point(12.331944444 45.439722222)","http://www.wikidata.org/entity/Q2825088","Adriatique","http://www.wikidata.org/entity/Q38","Italy"
"63","http://www.wikidata.org/entity/Q641","Venice","Point(12.331944444 45.439722222)","http://www.wikidata.org/entity/Q3678587","Metropolitan City of Venice","http://www.wikidata.org/entity/Q38","Italy"
"64","http://www.wikidata.org/entity/Q649","Moscow","Point(37.617777777 55.755833333)","http://www.wikidata.org/entity/Q159","Russia","http://www.wikidata.org/entity/Q159","Russia"
"65","http://www.wikidata.org/entity/Q649","Moscow","Point(37.617777777 55.755833333)","http://www.wikidata.org/entity/Q1697","Moscow Oblast","http://www.wikidata.org/entity/Q159","Russia"
"66","http://www.wikidata.org/entity/Q649","Moscow","Point(37.617777777 55.755833333)","http://www.wikidata.org/entity/Q190778","Central Federal District","http://www.wikidata.org/entity/Q159","Russia"
"67","http://www.wikidata.org/entity/Q665","Lugdunum","Point(4.819444444 45.759722222)","http://www.wikidata.org/entity/Q38060","Gaul","http://www.wikidata.org/entity/Q38060","Gaul"
"68","http://www.wikidata.org/entity/Q727","Amsterdam","Point(4.9 52.383333333)","http://www.wikidata.org/entity/Q29999","Kingdom of the Netherlands","http://www.wikidata.org/entity/Q55","Netherlands"
"69","http://www.wikidata.org/entity/Q727","Amsterdam","Point(4.9 52.383333333)","http://www.wikidata.org/entity/Q29999","Kingdom of the Netherlands","http://www.wikidata.org/entity/Q29999","Kingdom of the Netherlands"
"70","http://www.wikidata.org/entity/Q749","Groningen","Point(6.567 53.218527777)","http://www.wikidata.org/entity/Q752","Groningen","http://www.wikidata.org/entity/Q55","Netherlands"
"71","http://www.wikidata.org/entity/Q761","Bialystok","Point(23.166666666 53.116666666)","http://www.wikidata.org/entity/Q54177","Podlaskie Voivodeship","http://www.wikidata.org/entity/Q36","Poland"
"72","http://www.wikidata.org/entity/Q807","Lausanne","Point(6.633333333 46.533333333)","http://www.wikidata.org/entity/Q12771","Canton of Vaud","http://www.wikidata.org/entity/Q39","Switzerland"
"73","http://www.wikidata.org/entity/Q807","Lausanne","Point(6.633333333 46.533333333)","http://www.wikidata.org/entity/Q676467","Canton of Léman","http://www.wikidata.org/entity/Q39","Switzerland"
"74","http://www.wikidata.org/entity/Q956","Beijing","Point(116.391388888 39.905)","http://www.wikidata.org/entity/Q148","People's Republic of China","http://www.wikidata.org/entity/Q148","People's Republic of China"
"75","http://www.wikidata.org/entity/Q987","New Delhi","Point(77.2090057 28.6138954)","http://www.wikidata.org/entity/Q668","India","http://www.wikidata.org/entity/Q668","India"
"76","http://www.wikidata.org/entity/Q987","New Delhi","Point(77.2090057 28.6138954)","http://www.wikidata.org/entity/Q1353","Delhi","http://www.wikidata.org/entity/Q668","India"
"77","http://www.wikidata.org/entity/Q994","Tbilisi","Point(44.7925 41.7225)","http://www.wikidata.org/entity/Q230","Georgia","http://www.wikidata.org/entity/Q230","Georgia"
"78","http://www.wikidata.org/entity/Q994","Tbilisi","Point(44.7925 41.7225)","http://www.wikidata.org/entity/Q19083","Kingdom of Iberia","http://www.wikidata.org/entity/Q230","Georgia"
"79","http://www.wikidata.org/entity/Q994","Tbilisi","Point(44.7925 41.7225)","http://www.wikidata.org/entity/Q113800","Georgia-Imeretia Governorate","http://www.wikidata.org/entity/Q230","Georgia"
"80","http://www.wikidata.org/entity/Q994","Tbilisi","Point(44.7925 41.7225)","http://www.wikidata.org/entity/Q130229","Georgian Soviet Socialist Republic","http://www.wikidata.org/entity/Q230","Georgia"
"81","http://www.wikidata.org/entity/Q994","Tbilisi","Point(44.7925 41.7225)","http://www.wikidata.org/entity/Q154667","Kingdom of Georgia","http://www.wikidata.org/entity/Q230","Georgia"
"82","http://www.wikidata.org/entity/Q994","Tbilisi","Point(44.7925 41.7225)","http://www.wikidata.org/entity/Q195972","Kingdom of Kartli","http://www.wikidata.org/entity/Q230","Georgia"
"83","http://www.wikidata.org/entity/Q994","Tbilisi","Point(44.7925 41.7225)","http://www.wikidata.org/entity/Q245160","Democratic Republic of Georgia","http://www.wikidata.org/entity/Q230","Georgia"
"84","http://www.wikidata.org/entity/Q994","Tbilisi","Point(44.7925 41.7225)","http://www.wikidata.org/entity/Q282475","Kingdom of Kartli-Kakheti","http://www.wikidata.org/entity/Q230","Georgia"
"85","http://www.wikidata.org/entity/Q994","Tbilisi","Point(44.7925 41.7225)","http://www.wikidata.org/entity/Q330756","Transcaucasian Democratic Federative Republic","http://www.wikidata.org/entity/Q230","Georgia"
"86","http://www.wikidata.org/entity/Q994","Tbilisi","Point(44.7925 41.7225)","http://www.wikidata.org/entity/Q545205","Transcaucasian Socialist Federative Soviet Republic","http://www.wikidata.org/entity/Q230","Georgia"
"87","http://www.wikidata.org/entity/Q994","Tbilisi","Point(44.7925 41.7225)","http://www.wikidata.org/entity/Q645802","Reichskommissariat Kaukasus","http://www.wikidata.org/entity/Q230","Georgia"
"88","http://www.wikidata.org/entity/Q994","Tbilisi","Point(44.7925 41.7225)","http://www.wikidata.org/entity/Q1337828","Emirate of Tbilisi","http://www.wikidata.org/entity/Q230","Georgia"
"89","http://www.wikidata.org/entity/Q994","Tbilisi","Point(44.7925 41.7225)","http://www.wikidata.org/entity/Q1773517","Tiflis Governorate","http://www.wikidata.org/entity/Q230","Georgia"
"90","http://www.wikidata.org/entity/Q994","Tbilisi","Point(44.7925 41.7225)","http://www.wikidata.org/entity/Q3456400","Q3456400","http://www.wikidata.org/entity/Q230","Georgia"
"91","http://www.wikidata.org/entity/Q994","Tbilisi","Point(44.7925 41.7225)","http://www.wikidata.org/entity/Q3591823","Q3591823","http://www.wikidata.org/entity/Q230","Georgia"
"92","http://www.wikidata.org/entity/Q994","Tbilisi","Point(44.7925 41.7225)","http://www.wikidata.org/entity/Q4114520","Military Council (Georgia)","http://www.wikidata.org/entity/Q230","Georgia"
